,title,chords,lyric,views,difficulty
51,Body And Soul,"{'F7', 'F7/5+', 'Bm7/A', 'F#7/5+', 'C#m7/5-', 'Cº', 'D7/9', 'Bº', 'Bm6', 'Bm7+', 'Bm7', 'A#7M', 'C#m7', 'F#7', 'Bm7/9', 'Cm7', 'C#7/9+', 'G#m11', 'Dm7', 'C#/E', 'G7/5-', 'C#7/9-', 'D#7/9', 'Bm', 'G7', 'D#m6', 'F7/9', 'G#m7/5-', 'G#7M', 'A#m7', 'F#m7', 'A7M'}","Bm           Bm7+    Bm7   Bm6
 My heart is sad and lonely
A7M        D7/9  C#m7           Cº
 For you I sigh,  for you dear only
Bm7  Bm7/A       G#m7/5-  C#7/9+ C#7/9-
 Why haven't you  seen   it?
F#m7        Bm7/9  C#/E  A7M      F#7/5+
 I'm all for you   body  and soul

Bm          Bm7+    Bm7  Bm6
 I spend my days in longing
A7M            D7/9  
 And wondering why
C#m7             Cº
 It's me you're wronging
Bm7    Bm7/A   G#m11  G7/5-
 I tell you I  mean     it
F#m7        Bm7/9 C#/E  A7M       Cº
 I'm all for you  body  and soul

A#7M       Cm7
 I can't believe it
Dm7              D#m6
 It's hard to conceive it
Dm7   G7         Cm7  F7 A#7M  F7/5+
 That you'd turn away ro-mance
A#m7        D#7/9
 Are you pretending?
G#7M               Bº
 It looks like the ending
A#m7            D#7/9         G#7M   G7 F#7
 Unless I could have one more chance to prove

Bm     Bm7+               Bm7  Bm6
 my life's a wreck you're making
A7M                D7/9  
 You know that I'm yours
C#m7          Cº
 for just the taking
Bm7  Bm7/A   G#m11 G7/5-
 I'd gladly surrender 
F#m7       Bm7/9 C#/E  A7M      C#m7/5- F#7/5+
 myself to you    body and soul


solo: Bm Bm7+ Bm7 Bm6 A7M D7/9 C#m7 Cº Bm7 Bm7/A G#m11 G7/5- F#m7 Bm7/9  C#/E  A7M   Cm7 F7/9

I Can't believe it...

Bm7+  - x24332
G#m11 - 4x442x
G7/5- - 3x342x
C#/E  - 0xx121",13566,Intermediário
52,Bom é Batuta,"{'A7', 'D#º', 'E7', 'C#m7(5-)', 'A', 'F#', 'D', 'Bm', 'F#m'}","[Intro] A  Bm  E7  A  Bm  A  E7  A

 A              Bm
Estou na rua de novo meu bem
    E7                  A
Cantando girando sem parar
          C#m7(5-)
Pedindo passagem
    F#        Bm
Sou eu o campeão
             E7            A  A7
Espalho alegria a todo folião
D       D#º         A
Nesse país do carnaval
F#m      Bm
Bom é batuta
       E7           A
E como eu não tem igual
    Bm      E7        A
Porque na troça da folia
      F#m            Bm
No batuque dos três dias
    E7           A        A7
Eu digo quem sou eu e como é
D         D#º         A
Isso vai dar o que falar
 F#m       Bm        E7         A
Pra ser batuta é preciso só cantar as glórias",159,
53,Branquinha,"{'A7', 'G7M', 'Gm6', 'F#m7', 'Am', 'Bm/A', 'A7/13', 'D7+', 'Am7', 'B7/9', 'F#m', 'Bm', 'D7/9', 'D7M', 'Em7'}","

D7+                                 Em7                  A7 
Eu sou apenas um velho baiano, um fulano, um caetano, um mano qualquer 
Am7               D7/9                                  G7M        Gm6 
Vou contra a via, canto contra a melodia, nado contra a maré 
F#m7               B7/9                            Em7    A7 
Que é que tu vê, que é que tu quer, tu que é tão rainha? 
     Bm             Bm/A               G7M    A7/13 
Branquinha, carioca de luz própria luz 
     Bm      Bm/A                      G7M    A7/13
Só minha, quando todos os seus rosas    nus 
     Am    D7/9             G7M  Gm6     F#m  B7/9    Em7       A7 
Todinha, carnação da canção que compus. Quem conduz, vem seduz 
D7M                              Em7                 A7 
Este mulato franzino, menino. Destino de nunca ser homem, não 
Am7               D7/9                 G7M        Gm6 
Este macaco complexo. Este sexo equívoco. Este mico-leão 
F#m7               B7/9            Em7    A7 
Namorando a lua e repetindo: A lua é minha. 
     Bm      Bm/A          G7M    A7/13 
Branquinha Pororoquinha, guerreiro é 
     Bm     Bm/A          G7M    A7/13 
Rainha de janeiro, do Rio, do onde é 
     Am    D7/9             G7M  Gm6     F#m  B7/9    Em7       A7 
Sozinha, mão no leme, pé no furacão. Meu irmão. Neste mundo vão 

D7M  A7/13  D7M  A7/13  Em7  A7  Am  D7/9  G7M  Gm6  F#m  B7/9  Em7   A7 

     Bm      Bm/A          G7M    A7/13 
Branquinha. Pororoquinha, guerreiro é
     Bm   Bm/A          G7M    A7/13  Am    D7/9             G7M  Gm6     F#m  B7/9    Em7       A7 
rainha de janeiro, do Rio, do onde é sozinha. Mão no leme, pé no carnaval. Meu igual.Neste mundo mau",40565,Intermediário
54,Cabelos Brancos,"{'Cm7', 'A7', 'G°', 'D7(9+)', 'F7', 'Am6', 'A°', 'Am11', 'D7(b9)', 'Dm7(b5)', 'D7(9)', 'Am7', 'D7(9-)', 'Bb7M', 'Am7(b5)', 'G7', 'Gm7', 'Bbm6'}"," Gm7             Am7     D7(9)   Gm7
Não falem desta mulher perto de mim
Cm7                  F7           Bb7M  
Não falem pra não aumentar minha dor
       Am7(b5)  D7(9-)      Gm7
Já fui moço, já gozei a mocidade
              A7           Bbm6   Am6
Se me lembro dela me dá saudade
Cm7             Am7(b5)  D7(9-)  Gm7
Por ela vivo aos trancos e barrancos
             G°          
Respeite ao menos 
       D7(b9)   Gm7    Am11   D7(9+)
Meus cabelos brancos

Am7(b5)         D7(9-)       Gm7
Ninguém viveu a vida que eu vivi
 Dm7(b5)           G7              Cm7
Ninguém sofreu na vida o que eu sofri
Am7(b5)        D7(9-)
As lágrimas sentidas
Gm7
O meu sorriso franco
A7
Refletem-se hoje em dia
      Am7(b5)       D7(9-)      
Nos meus cabelos brancos
Cm7                        Gm7
E agora em homenagem ao meu fim
    Cm7             A°           Gm7
Não falem desta mulher perto de mim",44907,Intermediário
55,Cada Qual Com Sua Mania,"{'F7', 'AM7', 'Em7', 'A7', 'E7', 'E', 'Bm7', 'C#m7', 'F#7', 'C#7', 'C#', 'D', 'Cm7', 'B7', 'Dm6', 'F#m7', 'Fm7', 'A', 'G#m7', 'DM7'}","(intro) AM7 E  E7  AM7 E  E7 AM7 DM7  AM7  DM7  AM7 DM7

      AM7  DM7          AM7   A7
Cada qual      com sua mania
    DM7 C#m7 Bm7  E7   AM7  DM7
o gosto      não se discute.
    AM7              A7        DM7   C#m7 Bm7
Artefatos, bestas, homens e mulheres
     E7        AM7
cada um é como é
     C#m7 Cm7 Bm7 E7       AM7 DM7
cada um          é   cada qual.
      AM7        DM7         AM7
e se manda pela escada como quer,

F#m7    Bm7              E7         AM7
Mas se tiver que escolher, sou partidário
     C#7            F#m7 Fm7 Em7     A7           DM7  F#7 C#  Bm7
das vozes vivas da rua          mais que do dicionário.
                  E7             AM7             C#7
E gosto mais do bairros que do centro da cidade
         F#m7       A7             DM7   C#m7  Bm7
e dos artesãos mais     que da feitoria.
             E7                    AM7
Da razão que da força, do instinto que da urbanidade
       F#m7         B7         F7    E7   AM7
e dos indios que do Sétimo de cavalaria.

            AM7     G#m7     C#7  F#m7
Prefiro os caminhos às fronteiras
            Em7         A7     D  F#7 C#  Bm7
e uma borboleta ao Rockefeller Center
       C#m7   E7 D         AM7     DM7 Bm7
e o faroleiro        de Capdepera
E7   A
aos vigias de Ocidente.

    A     DM7
Prefiro querer a poder.
               Bm7
Tatear a pisar.
           E7
Amar a querer.
          AM7
Pegar a pedir.
            DM7   Bm7
Dançar a desfilar
  B7          Dm6 E7 AM7
e desfrutar a medir.

                DM7
Prefiro voar a correr.
               Bm7
Fazer a pensar.
           E7
Beijar a brigar.
         AM7
Ganhar a perder.
                  DM7 Bm7 E7
Mais do que tudo, sou
     Bm7   E7    AM7  DM7  AM7  E7 AM7 E7 AM7
partidário de viver.

Cada qual com sua mania
o gosto não se discute.
Artefatos, bestas, homens e mulheres
cada um é como é
cada um é cada qual
e se manda pela escada como quer.

Mas se tiver que escolher, prefiro
um bombeiro a um bombardeiro e um suspiro a um vampiro.
Crescer a sossegar, prefiro a carne ao metal
e tua casinha a um castelo.
A pinta de tua cara à pinacoteca nacional
e a revolução aos pesadelos.
Prefiro o tempo ao ouro, a vida ao sonho,
o cão a coleira, as nozes ao ruido
e o sabio por conhecer
aos malucos conhecidos.

  A     DM7
Prefiro querer a poder.
               Bm7
Tatear a pisar.
           E7
Amar a querer.
          AM7
Pegar a pedir.
            DM7   Bm7
Dançar a desfilar
  B7          Dm6 E7 AM7
e desfrutar a medir.

                DM7
Prefiro voar a correr.
               Bm7
Fazer a pensar.
           E7
Beijar a brigar.
         AM7
Ganhar a perder.
                  DM7 Bm7 E7
Mais do que tudo, sou
     Bm7   E7    AM7  DM7  AM7  E7 AM7 E7 AM7
partidário de viver.",2488,Intermediário
56,Cais,"{'Cm7', 'Gm7/4', 'Cm', 'Cm6', 'Db/C', 'Fm/Eb', 'Gm', 'Bbm7/4'}","Cm7                  Cm6            Cm7
Para quem quer e soltar invento o cais
        Db/C
Invento mais que a solidão me dá
       Fm/Eb            Gm
Invento lua nova a clarear
           Bbm7/4 Gm7/4    Bbm7/4  Gm7/4   Cm7 Cm6
Invento o amor     e sei a dor     de me lançar
Fm/Eb          Gm
Eu queria ser feliz
        Bbm7/4
Invento o mar
Gm7/4     Bbm7/4 Gm7/4  Cm7 Cm6
Invento em mim   o sonhador
Cm7                   Cm6            Cm7
Para quem quer me seguir eu quero mais
          Db/C
Tenho o caminho do que sempre quis
      Fm/Eb                 Gm
E um saveiro pronto pra partir
        Bbm7/4
Invento o cais
Gm7/4 Bbm7/4  Gm7/4   Cm
E sei  a vez de me lançar",7628,Básico
57,Cajuína,"{'Dm7(5-)', 'Ab7M', 'C7', 'Cm', 'Bb7', 'G', 'Fm7', 'Eb7M', 'G5+', 'G7'}","        Cm                        Dm7(5-)
Existirmos: A que será que se destina?
             G7                      Cm
Pois quando tu me deste a rosa pequenina
              C7                           Fm7
Vi que és um homem lindo e que se acaso a sina
          Bb7                    Eb7M
Do menino infeliz não se nos ilumina
          Ab7M                     G7
Tampouco turva-se a lágrima nordestina
                               C7
Apenas a matéria vida era tão fina
                                 Fm7
E éramos olharmo-nos, intacta retina
      G7         G5+     G   Cm
A cajuína cristalina em Teresina

        Cm                        Dm7(5-)
Existirmos: A que será que se destina?
             G7                      Cm
Pois quando tu me deste a rosa pequenina
              C7                           Fm7
Vi que és um homem lindo e que se acaso a sina
          Bb7                    Eb7M
Do menino infeliz não se nos ilumina
          Ab7M                     G7
Tampouco turva-se a lágrima nordestina
                               C7
Apenas a matéria vida era tão fina
                                 Fm7
E éramos olharmo-nos, intacta retina
      G7         G5+     G   Cm
A cajuína cristalina em Teresina",509822,Intermediário
58,Calúnia,"{'A7', 'Em7', 'Fmaj7', 'E7', 'Dm7', 'D7', 'Dm7(11)', 'Bb7', 'F#maj7', 'D7(9)', 'Am7', 'Bm7', 'D#dim7', 'Cmaj7', 'G7', 'Gm7', 'Cmaj7(9)'}"," Cmaj7      D#dim7    Dm7
Quiseste ofuscar minha fama
                     G7
E até jogar - me na lama
Dm7(11)       G7        Cmaj7 Gm7 F#maj7
Só porque eu vivo a brilhar
Fmaj7
Sim
Bb7               Cmaj7
Mostraste ser invejoso
  A7             D7
Viraste até mentiroso
G7            Cmaj7(9)
Só para caluniar

Cmaj7              Em7
Deixa a calúnia de lado
      A7        D7(9)
Se de fato és poeta
Dm7                Dm7
Deixe a calúnia de lado
          G7       Cmaj7
Que ela a mim não afeta
       Am7
Se me ofendes
     Fmaj7     Bm7
Tu serás o ofendido
                      Bm7
Pois quem com ferro fere
    E7          Am7    Dm7 G7
Com ferro será ferido

Cmaj7      D#dim7    Dm7
Quiseste ofuscar minha fama
                     G7
E até jogar - me na lama
Dm7(11)       G7        Cmaj7
Só porque eu vivo a brilhar",6685,Básico
59,Caminhos Cruzados,"{'A7', 'C#7M/9', 'F#7/#5', 'Ebm7', 'E5+', 'D7M/F#', 'Gm6', 'G#7/6', 'G#7/#5', 'F#7', 'Dm6', 'C#7/-9', 'G#m7', 'D7M', 'G6', 'A7M'}","A7M           A7              D7M         Dm6
Quando um coração que está cansado de sofrer
  A7M           A7            D7M     Dm6
Encontra um coração também cansado de sofrer
A7M      G#7/#5    G6 F#7
É tempo de se  pensar,
       G6  Gm6        D7M/F#       E5+
Que o amor  pode de repente chegar
A7M             A7              D7M              Dm6
Quando existe alguém que tem saudade de outro alguém
  A7M        A7            G#m7 C#7/-9
E esse outro alguém não entender
D7M        G#7/6        C#7M/9
Deixe esse novo amor chegar,
F#7/#5      D7M/F#    Gm6             D7M/F#    E5+
Mesmo que depois       seja imprescindível chorar
A7M          A7               D7M        Dm6
Que tolo fui eu que em vão tentei raciocinar
    A7M        A7              Ebm7        Dm6
Nas coisas do amor que ninguém pode explicar
D7M      G#7/#5        G6  Gm6
Vem nós dois vamos tentar,
            D7M/F#   E5+              A7M
Só um novo amor      pode a saudade apagar",8845,Intermediário
60,Camisa Amarela,"{'G7M', 'Am6', 'Am7', 'G7(13)', 'Dm7(9)', 'Em7', 'Em7(b5)', 'Bm7', 'A7(b13)', 'Eb°', 'G#°(b13)', 'C6(9)', 'F#°', 'G7', 'Gm7', 'E7(9)', 'F6', 'C°', 'C7(9)', 'C7M', 'F7M', 'Gb°'}","C6(9)                         Em7   Eb°    Dm7(9)
Encontrei o meu pedaço na avenida de camisa amarela
G7(13)           Dm7(9) G7(13)  C6(9)  G#°(b13)
Cantando a Florisbela      a Florisbela
C6(9)                   F#°                 G7M
Convidei-o a voltar pra casa em minha companhia
Bm7            E7(9)       Am7     
Exibiu-me um sorriso de ironia
                Am6        Dm7(9)     G7(13)
E sumiu no turbilhão da galeria
Gm7              C7(9)
Não estava nada bom o meu pedaço
        Gm7       C7(9)            F7M            F6
Na verdade estava bem mamado bem chumbado, atravessado
Em7(b5)           A7(b13)                 Am6
Foi por aí cambaleando se acabando num cordão
Am6
Com um reco-reco na mão
      C°           Eb°      Gb°      Em7
Mais tarde o encontrei num café zurrapa
             A7(b13)         Am6
Do Largo da Lapa folião de raça
         Dm7(9)  G7(13)   C7M    G#°(b13)
Bebendo o quinto copo de cachaça
C6(9)                       Em7         Eb°    Dm7(9)
Voltou as sete horas da manhã mas só na quarta-feira
G7(13)         Dm7(9) G7(13)    C7M  G#°(b13)
Cantando a Jardineira ô, a Jardineira
C6(9)            F#°                      G7M
Me pediu ainda zonzo um copo d'água com bicarbonato
Bm7               E7(9)   Am7     
Meu pedaço estava ruim de fato
               Am6        Dm7(9)     G7(13)      
Pois caiu da cama e não tirou nem o sapato
Gm7            C7(9)                    Gm7
E roncou uma semana despertou mal-humorado 
     C7(9)     F7M                     F6
Quis brigar comigo que perigo mas não ligo
Em7(b5)                     A7(b13)                              
O meu pedaço me domina me fascina
          Am6
Ele é o ""tal"" Por isso não levo à mal 
C°        Eb°     Gb°       Em7
Pegou a camisa a camisa amarela
            A7(b13)            Am6
Botou fogo nela gosto dele assim

               Dm7(9)     G7    C7M
Passada a brincadeira ele é pra mim
                 G#°(b13)
Meu Senhor do Bonfim
",3653,
61,Cantar,"{'A7', 'D7', 'B7(4)', 'G', 'B7', 'Bm7', 'E', 'F#', 'D', 'Bm', 'A4', 'Bm7M'}","D       A7                    D        F#
Se numa noite eu viesse ao clarão do luar
   Bm             Bm7M              Bm7       E
Cantando e aos compassos de uma canção te acordar
   G          A7                D
Talvez com saudade cantasses também
                        F#
Relembrando aventuras passadas
                 B7(4) B7      A4   A7
Ou um passado feliz      com alguém

   D
Cantar
         A7               D
Quase sempre nos faz recordar
       D7
Sem querer
   G           F#                     Bm       Bm7
Um beijo, um sorriso ou uma outra aventura qualquer
   A7                          D
Cantando aos acordes do meu violão
      D7                  G
É que mando depressa ir embora
              A7              D   A7
A saudade que mora no meu coração

D       A7                    D        F#
Se numa noite eu viesse ao clarão do luar
   Bm             Bm7M              Bm7       E
Cantando e aos compassos de uma canção te acordar
   G          A7                D
Talvez com saudade cantasses também
                        F#
Relembrando aventuras passadas
                 B7(4) B7       A4   A7
Ou um passado feliz      com alguém

   D
Cantar
         A7               D
Quase sempre nos faz recordar
       D7
Sem querer
   G           F#                     Bm       Bm7
Um beijo, um sorriso ou uma outra aventura qualquer
   A7                          D
Cantando aos acordes do meu violão
      D7                  G
É que mando depressa ir embora
              A7              D
A saudade que mora no meu coração
      D7                  G
É que mando depressa ir embora
              A7              G   D
A saudade que mora no meu coração",50,Intermediário
